size,recipe,n_IS,rate_IS,lift_IS,p_IS,n_OOS,rate_OOS,lift_OOS,valid_OOS
3,bb_pos_q1 & bb_width_q1 & streak_down_5p,72,0.20833333333333334,2.2917775412453434,0.0028877532094909366,32,0.1875,2.0117566747572813,True
2,atr_ratio_q1 & streak_down_5p,140,0.20714285714285716,2.278681669581084,2.32861180272566e-05,54,0.07407407407407407,0.7947680690399136,False
3,dow_4 & h_2 & range_20_q1,256,0.20703125,2.27745393161256,1.3081487886848414e-08,109,0.11009174311926606,1.1812149282978535,True
3,atr_ratio_q1 & rsi_14_q1 & streak_down_5p,87,0.20689655172413793,2.275972178891927,0.0009935584445286475,25,0.04,0.4291747572815534,False
3,atr_ratio_q1 & htf_trend_1 & streak_down_5p,87,0.20689655172413793,2.275972178891927,0.0009935584445286475,32,0.09375,1.0058783373786406,True
3,h_1 & pos_in_range_20_q1 & streak_down_5p,58,0.20689655172413793,2.275972178891927,0.0053591171547701655,28,0.10714285714285714,1.1495752427184465,True
3,atr_ratio_q1 & dow_4 & macd_hist_q2,271,0.2066420664206642,2.2731727051171524,7.669231793665259e-09,103,0.17475728155339806,1.8750353473465926,True
3,bb_width_q1 & dow_4 & pos_in_range_20_q1,223,0.2062780269058296,2.269168076712878,1.3474594871575923e-07,100,0.06,0.64376213592233,False
3,atr_ratio_q1 & sess_ny_0 & streak_down_5p,131,0.20610687022900764,2.267285262178599,4.856334289658023e-05,37,0.08108108108108109,0.8699488323274731,False
3,atr_ratio_q1 & sess_asia_0 & streak_down_5p,73,0.2054794520547945,2.2603833283515713,0.003076746918727239,37,0.02702702702702703,0.2899829441091577,False
