size,recipe,n_IS,rate_IS,lift_IS,p_IS,n_OOS,rate_OOS,lift_OOS,valid_OOS
3,htf_trend_0 & range_20_q1 & streak_up_34,70,0.2714285714285714,2.9719492868462756,1.144215766872785e-05,0,,,False
3,htf_trend_0 & macd_hist_q4 & range_20_q1,81,0.2345679012345679,2.568351235546164,0.00010237725121161282,0,,,False
3,ema50_slope_q2 & htf_trend_0 & range_20_q1,168,0.23214285714285715,2.541798732171157,4.587847915378055e-08,0,,,False
3,atr_ratio_q1 & ema50_slope_q2 & htf_trend_0,145,0.22758620689655173,2.491906661566206,7.66054416333303e-07,0,,,False
3,bb_width_q1 & htf_trend_0 & streak_up_34,78,0.21794871794871795,2.3863830305985614,0.000581611998465894,0,,,False
3,bb_width_q1 & htf_trend_0 & macd_hist_q4,83,0.21686746987951808,2.3745441353369103,0.00043365515120838356,0,,,False
3,atr_14_q1 & ema50_slope_q2 & htf_trend_0,156,0.21153846153846154,2.316195294404486,4.5515524699535465e-06,0,,,False
3,atr_ratio_q1 & htf_trend_0 & range_20_q1,196,0.20918367346938777,2.2904120443740097,5.787380632718539e-07,0,,,False
3,bb_width_q1 & ema50_slope_q2 & htf_trend_0,178,0.20786516853932585,2.275975355686533,2.5398628395414933e-06,0,,,False
3,atr_14_q1 & htf_trend_0 & range_20_q1,214,0.20093457943925233,2.2000903476161557,1.0475959306557327e-06,0,,,False
3,atr_ratio_q1 & htf_trend_0 & streak_up_34,90,0.2,2.189857369255151,0.0013669858540872664,0,,,False
3,atr_14_q1 & bb_width_q1 & htf_trend_0,211,0.1990521327014218,2.1794788983108133,1.672740087558315e-06,0,,,False
3,bb_pos_q4 & htf_trend_0 & range_20_q1,137,0.19708029197080293,2.1578886485360975,0.00013785303157117933,0,,,False
3,atr_ratio_q1 & bb_width_q1 & htf_trend_0,194,0.1958762886597938,2.144705670919993,7.596785515390957e-06,0,,,False
3,bb_pos_q4 & bb_width_q1 & htf_trend_0,144,0.19444444444444445,2.129027997886952,0.00012007898362124747,0,,,False
3,macd_hist_q4 & range_20_q1 & streak_up_34,90,0.18888888888888888,2.068198626518753,0.004839272403703762,36,0.08333333333333333,1.020746887966805,True
3,macd_hist_q4 & range_20_q1 & rsi_14_q4,157,0.18471337579617833,2.0224797359362854,0.0002433261758192204,59,0.11864406779661017,1.4532667557493495,True
3,bb_width_q1 & htf_trend_0 & rsi_14_q4,76,0.18421052631578946,2.016973892735007,0.009130901888444879,0,,,False
3,bb_width_q1 & ema50_slope_q2 & rsi_14_q4,93,0.1827956989247312,2.001482541792342,0.00570005666390575,36,0.1111111111111111,1.3609958506224065,True
3,atr_14_q1 & bb_width_q1 & ema50_slope_q2,273,0.1794871794871795,1.9652566134341094,4.668145172140221e-06,137,0.072992700729927,0.8940848653723839,False
3,bb_width_q1 & htf_trend_0 & pos_in_range_20_q4,135,0.17777777777777778,1.9465398837823562,0.0014432340686056102,0,,,False
3,bb_width_q1 & macd_hist_q4 & rsi_14_q4,148,0.17567567567567569,1.923523364886281,0.0013769113636154292,47,0.1702127659574468,2.084929813719431,True
3,bb_width_q1 & ema50_slope_q2 & macd_hist_q4,137,0.17518248175182483,1.9181232431431976,0.0016791118383722198,59,0.06779661016949153,0.8304381461424855,False
3,htf_trend_0 & range_20_q1 & rsi_14_q4,81,0.1728395061728395,1.8924693314550682,0.018506120151210816,0,,,False
3,atr_14_q1 & atr_ratio_q1 & htf_trend_0,494,0.1720647773279352,1.8839866031041272,1.845752298920755e-08,0,,,False
3,atr_14_q1 & range_20_q1 & streak_up_34,187,0.1711229946524064,1.8736747544429095,0.0005179021631245077,82,0.08536585365853659,1.045643153526971,True
3,ema50_slope_q2 & range_20_q1 & streak_up_34,117,0.17094017094017094,1.8716729651753423,0.005714834957472734,32,0.03125,0.38278008298755184,False
3,atr_14_q1 & ema50_slope_q2 & range_20_q1,299,0.1705685618729097,1.867604110903222,1.877267521260156e-05,130,0.08461538461538462,1.0364506862432175,True
3,atr_14_q1 & htf_trend_0 & streak_up_34,95,0.16842105263157894,1.8440904162148635,0.01828834347528684,0,,,False
3,atr_14_q1 & macd_hist_q4 & range_20_q1,280,0.16785714285714284,1.837916006339144,4.441761407609254e-05,84,0.10714285714285714,1.3123888559573207,True
3,atr_ratio_q1 & bb_width_q1 & ema50_slope_q2,276,0.16666666666666666,1.8248811410459587,8.888902737502028e-05,113,0.10619469026548672,1.300774795285132,True
3,htf_trend_0 & pos_in_range_20_q4 & range_20_q1,132,0.16666666666666666,1.8248811410459587,0.005769709718477856,0,,,False
3,atr_14_q1 & bb_width_q1 & macd_hist_q4,261,0.16475095785440613,1.8039054957465799,0.00014725035958222367,74,0.13513513513513514,1.655265223729954,True
3,atr_ratio_q1 & range_20_q1 & streak_up_34,164,0.16463414634146342,1.802626492984423,0.0025667321911891664,67,0.1044776119402985,1.2797423670031585,True
3,atr_ratio_q1 & bb_pos_q4 & ema50_slope_q2,386,0.16321243523316062,1.7870597702470787,7.780348400783052e-06,149,0.12751677852348994,1.561948258096856,True
3,atr_ratio_q1 & ema50_slope_q2 & pos_in_range_20_q4,372,0.16129032258064516,1.766014007463831,1.8752062821127192e-05,150,0.14666666666666667,1.7965145228215769,True
3,atr_ratio_q1 & ema50_slope_q2 & streak_up_34,125,0.16,1.7518858954041205,0.012256719132516292,55,0.14545454545454545,1.7816672953602413,True
3,bb_width_q1 & htf_trend_0 & range_20_q1,526,0.1596958174904943,1.7485553138539225,6.605953893210714e-07,0,,,False
3,atr_14_q1 & ema50_slope_q2 & macd_hist_q4,414,0.15942028985507245,1.7455384827396125,1.0887441292378835e-05,154,0.14285714285714285,1.7498518079430943,True
3,atr_14_q1 & ema50_slope_q2 & streak_up_34,126,0.15873015873015872,1.7379820390913892,0.012928936642302201,50,0.14,1.7148547717842326,True
