size,recipe,n_IS,rate_IS,lift_IS,p_IS,n_OOS,rate_OOS,lift_OOS,valid_OOS
3,atr_ratio_q1 & bb_pos_q1 & dow_4,182,0.24725274725274726,2.5618491456187793,2.980630631020922e-09,108,0.12037037037037036,1.451928612550374,True
3,dist_ema200_q3 & h_2 & macd_hist_q2,213,0.2300469483568075,2.3835754492048276,8.405143837768307e-09,81,0.13580246913580246,1.638073306467089,True
3,dow_4 & h_2 & pos_in_range_20_q1,197,0.22842639593908629,2.3667844898610038,4.161770422801282e-08,82,0.06097560975609756,0.7354985466953116,False
3,dist_ema50_q2 & dow_4 & h_1,202,0.22772277227722773,2.3594940645897053,3.2373743511168836e-08,71,0.09859154929577464,1.1892286360650952,True
3,dist_ema200_q3 & h_2 & pos_in_range_20_q1,185,0.22702702702702704,2.3522852695627567,1.3822531376915608e-07,103,0.1262135922330097,1.5224105840334021,True
3,dist_ema200_q3 & dow_3 & h_2,159,0.22641509433962265,2.345944878000593,1.1554884816976653e-06,66,0.19696969696969696,2.3758831841733397,True
3,atr_ratio_q1 & dist_ema50_q2 & dow_4,298,0.2214765100671141,2.294774939386486,1.7514090731304034e-10,153,0.06535947712418301,0.7883775271766739,False
3,atr_ratio_q1 & dow_4 & h_2,362,0.22099447513812154,2.2897804518237828,3.0264384143153796e-12,181,0.0718232044198895,0.8663441445051957,False
3,h_2 & macd_hist_q2 & pos_in_range_20_q1,255,0.2196078431372549,2.2754132019299864,6.677003247582582e-09,119,0.15126050420168066,1.8245308486088736,True
3,atr_ratio_q1 & dow_4 & pos_in_range_20_q1,221,0.2171945701357466,2.2504086612494376,8.002106915740496e-08,111,0.0990990990990991,1.1953507912057135,True
3,dow_4 & h_2 & range_20_q1,295,0.21694915254237288,2.2478658266039577,6.744066801544367e-10,151,0.08609271523178808,1.0384654977181484,True
3,atr_ratio_q2 & bb_pos_q1 & dow_3,208,0.21634615384615385,2.241618002416432,2.278907420305412e-07,62,0.06451612903225806,0.7782049139227812,False
3,atr_14_q1 & dow_4 & range_20_q1,485,0.20824742268041238,2.1577049711232257,2.3412298432148784e-13,319,0.08463949843260188,1.02093654067926,True
3,atr_14_q1 & dist_ema50_q2 & dow_4,341,0.20821114369501467,2.1573290752483456,5.890542415426093e-10,177,0.06779661016949153,0.8177746553086853,False
3,bb_pos_q1 & dow_4 & h_1,130,0.2076923076923077,2.1519532823197745,0.00013522598181202886,54,0.07407407407407407,0.8934945308002302,False
3,dist_ema50_q2 & dow_3 & pos_in_range_20_q1,271,0.2066420664206642,2.1410714630706518,4.6568701709505805e-08,102,0.06862745098039216,0.8277964035355075,False
