size,recipe,n_IS,rate_IS,lift_IS,p_IS,n_OOS,rate_OOS,lift_OOS,valid_OOS
3,bb_pos_q4 & dow_4 & h_5,56,0.5714285714285714,1.9655364091161753,1.218265720960794e-05,30,0.7,2.3853768278965126,True
3,dow_4 & h_5 & sess_ny_0,102,0.5098039215686274,1.7535667963683526,3.348894037241209e-06,51,0.7254901960784313,2.472239289416554,True
3,dow_4 & ema50_slope_q3 & h_5,64,0.5,1.7198443579766536,0.00047119736272997466,41,0.8536585365853658,2.9089961315811133,True
3,dow_4 & h_5 & pos_in_range_20_q4,76,0.4868421052631579,1.6745852959246363,0.0003369459730299055,37,0.7297297297297297,2.4866862684635462,True
3,atr_14_q3 & dow_4 & h_5,95,0.4842105263157895,1.665533483514233,9.535567324944798e-05,21,0.7619047619047619,2.5963285201594695,True
3,dow_4 & h_5 & range_20_q1,122,0.47540983606557374,1.6352618485679655,2.1562001451316018e-05,62,0.45161290322580644,1.5389527921912987,True
3,atr_14_q2 & dow_3 & h_5,297,0.45791245791245794,1.5750763143759252,1.2323828978564704e-09,62,0.3548387096774194,1.2091771938645919,True
3,h_1 & rsi_14_q4 & sess_london_1,518,0.4575289575289575,1.573757192434235,1.028936282461713e-15,233,0.33476394849785407,1.140768807945604,True
3,rsi_14_q4 & sess_asia_1 & sess_london_1,518,0.4575289575289575,1.573757192434235,1.028936282461713e-15,233,0.33476394849785407,1.140768807945604,True
3,dist_ema200_q2 & dow_4 & h_1,302,0.45364238410596025,1.5603885896874274,2.5217357611679023e-09,227,0.2290748898678414,0.7806141916338494,False
3,atr_ratio_q3 & dow_4 & h_5,113,0.45132743362831856,1.5524258806514926,0.00037051294237499513,49,0.5510204081632653,1.8777018761867592,True
3,dow_3 & h_5 & htf_trend_1,764,0.4489528795811518,1.5442581538900317,2.1135810793539568e-20,356,0.28651685393258425,0.9763580916751377,False
3,atr_ratio_q3 & h_5 & range_20_q2,188,0.44680851063829785,1.5368821922344562,5.749299050842236e-06,98,0.3877551020408163,1.3213457647240159,True
