size,recipe,n_IS,rate_IS,lift_IS,p_IS,n_OOS,rate_OOS,lift_OOS,valid_OOS
3,macd_hist_q3 & rsi_14_q4 & streak_up_34,116,0.19827586206896552,2.6417584776076692,1.5743074716032262e-05,44,0.1590909090909091,2.14381520119225,True
3,range_20_q4 & streak_down_5p & trend_20_50_1,31,0.1935483870967742,2.578771248828805,0.025791419414376286,0,,,False
3,atr_ratio_q1 & macd_hist_q3 & streak_up_34,105,0.19047619047619047,2.537838371863268,9.842814575388916e-05,44,0.13636363636363635,1.8375558867362143,True
3,rsi_14_q4 & streak_up_34 & vol_5_20_q1,91,0.16483516483516483,2.196206283343213,0.0039570649098085095,50,0.08,1.0780327868852457,True
2,bb_width_q4 & streak_down_5p,61,0.16393442622950818,2.184205156111829,0.023465494452028637,33,0.15151515151515152,2.0417287630402385,True
3,dow_6 & macd_hist_q3 & streak_up_34,43,0.16279069767441862,2.1689665154877935,0.039664933194665894,0,,,False
3,atr_ratio_q1 & ema50_slope_q4 & vol_5_20_q1,140,0.15714285714285714,2.0937166567871963,0.0010029472747809613,92,0.10869565217391304,1.4647184604419101,True
3,macd_hist_q3 & pos_in_range_20_q4 & streak_up_34,180,0.15555555555555556,2.072568003688336,0.00029347831529816953,68,0.14705882352941177,1.9816779170684666,True
3,bb_width_q4 & range_20_q4 & streak_down_5p,58,0.15517241379310345,2.067463156388611,0.03899068143474314,32,0.15625,2.1055327868852456,True
3,atr_ratio_q1 & dist_ema200_q4 & macd_hist_q3,165,0.15151515151515152,2.0187350685275995,0.0008889607168556563,84,0.10714285714285714,1.4437939110070255,True
3,dist_ema50_q4 & macd_hist_q3 & streak_up_34,139,0.1510791366906475,2.01292575897788,0.0019204180502824994,57,0.12280701754385964,1.6548748921484036,True
3,atr_ratio_q1 & bb_pos_q4 & macd_hist_q3,226,0.1504424778761062,2.004443138838909,0.00011324817572833023,110,0.1,1.3475409836065573,True
3,atr_ratio_q1 & macd_hist_q3 & rsi_14_q4,268,0.14925373134328357,1.9886046943704712,3.581906491556449e-05,127,0.13385826771653545,1.8037950174261004,True
3,atr_ratio_q1 & dist_ema50_q4 & macd_hist_q3,195,0.14871794871794872,1.981466113416321,0.0005290771918819391,104,0.125,1.6844262295081966,True
3,dow_6 & macd_hist_q3 & pos_in_range_20_q4,115,0.14782608695652175,1.9695832581634496,0.006818106764277316,57,0.03508771929824561,0.47282139775668675,False
3,dist_ema200_q4 & macd_hist_q3 & streak_up_34,115,0.14782608695652175,1.9695832581634496,0.006818106764277316,44,0.11363636363636363,1.5312965722801786,True
3,macd_hist_q3 & streak_up_34 & trend_20_50_1,203,0.1477832512315271,1.9690125298939152,0.0004149308561331408,72,0.09722222222222222,1.3101092896174862,True
3,atr_ratio_q1 & macd_hist_q3 & pos_in_range_20_q4,237,0.14767932489451477,1.9676278516028503,0.00016542628903412832,112,0.13392857142857142,1.804742388758782,True
3,macd_hist_q3 & rsi_14_q4 & vol_5_20_q1,149,0.1476510067114094,1.9672505500013926,0.0025543566970181284,84,0.13095238095238096,1.7646370023419202,True
3,atr_14_q1 & dow_6 & ema50_slope_q4,90,0.14444444444444443,1.9245274319963115,0.02423776282533357,88,0.056818181818181816,0.7656482861400893,False
2,range_20_q4 & streak_down_5p,70,0.14285714285714285,1.903378778897451,0.03997200744915767,37,0.13513513513513514,1.8210013291980505,True
3,bb_width_q4 & dow_6 & ema50_slope_q4,70,0.14285714285714285,1.903378778897451,0.03997200744915767,56,0.07142857142857142,0.9625292740046837,False
3,atr_14_q1 & macd_hist_q3 & rsi_14_q4,296,0.14189189189189189,1.8905181114724683,8.793319427408118e-05,158,0.13291139240506328,1.7910354845403607,True
3,macd_hist_q3 & pos_in_range_20_q4 & rsi_14_q4,410,0.14146341463414633,1.8848092298350367,3.4442553735734807e-06,184,0.125,1.6844262295081966,True
3,atr_ratio_q1 & dow_6 & ema50_slope_q4,78,0.14102564102564102,1.8789764868603043,0.04770124387843798,64,0.046875,0.6316598360655737,False
3,bb_pos_q4 & macd_hist_q3 & rsi_14_q4,376,0.14095744680851063,1.8780678908801978,1.24318227793884e-05,179,0.10614525139664804,1.430350764722044,True
3,ema50_slope_q4 & rsi_14_q4 & streak_up_34,178,0.1404494382022472,1.8712993612755842,0.002435954574981397,81,0.12345679012345678,1.6636308439587126,True
3,bb_pos_q4 & macd_hist_q3 & streak_up_34,173,0.13872832369942195,1.8483678315304726,0.003451954488348826,70,0.14285714285714285,1.9250585480093674,True
3,bb_width_q4 & dist_ema50_q4 & dow_6,101,0.13861386138613863,1.8468427755638637,0.022292550252799255,78,0.08974358974358974,1.2093316519546027,True
3,atr_14_q1 & ema50_slope_q4 & vol_5_20_q1,174,0.13793103448275862,1.8377450279009873,0.0036162871725800823,106,0.09433962264150944,1.2712650788741107,True
3,atr_ratio_q1 & streak_up_34 & vol_5_20_q1,102,0.13725490196078433,1.8287364738426493,0.02359182879304382,49,0.12244897959183673,1.6500501840080293,True
3,atr_14_q1 & macd_hist_q3 & streak_up_34,95,0.1368421052631579,1.8232365145228218,0.030577315251951797,45,0.13333333333333333,1.7967213114754097,True
3,bb_pos_q4 & dow_6 & macd_hist_q3,110,0.13636363636363635,1.8168615616748396,0.026949984194858896,59,0.03389830508474576,0.4567935537649347,False
3,atr_14_q1 & dist_ema200_q4 & macd_hist_q3,199,0.135678391959799,1.8077316040784839,0.0027482198465207624,119,0.1092436974789916,1.472103595536575,True
3,atr_ratio_q1 & dist_ema50_q4 & streak_up_34,149,0.1342281879194631,1.7884095909103568,0.011592727665586064,83,0.13253012048192772,1.7858976891171243,True
3,atr_ratio_q1 & dow_6 & trend_20_50_1,202,0.13366336633663367,1.7808841050080113,0.00314405957021155,82,0.04878048780487805,0.6573370651739304,False
3,atr_14_q1 & dist_ema50_q4 & macd_hist_q3,247,0.13360323886639677,1.7800829875518673,0.0014661936202756036,137,0.12408759124087591,1.6721311475409835,True
3,macd_hist_q3 & rsi_14_q4 & trend_20_50_1,580,0.13275862068965516,1.7688295893547001,1.2625000978083164e-06,250,0.12,1.6170491803278686,True
3,dist_ema50_q4 & dow_6 & macd_hist_q3,113,0.13274336283185842,1.768626298975508,0.02978481463592643,75,0.04,0.5390163934426229,False
3,dist_ema50_q4 & macd_hist_q3 & rsi_14_q4,477,0.1320754716981132,1.7597275503014171,1.669331553273118e-05,216,0.1111111111111111,1.4972677595628414,True
3,ema50_slope_q4 & range_20_q4 & streak_up_34,106,0.1320754716981132,1.7597275503014171,0.0392652491343536,37,0.13513513513513514,1.8210013291980505,True
2,macd_hist_q3 & rsi_14_q4,637,0.13186813186813187,1.7569650266745702,5.672936239073938e-07,279,0.11469534050179211,1.5455667195487395,True
3,atr_14_q1 & atr_ratio_q1 & ema50_slope_q4,389,0.13110539845758354,1.7468026325614139,0.00010507522960761045,229,0.11790393013100436,1.5888037797981243,True
3,dist_ema200_q4 & macd_hist_q3 & rsi_14_q4,389,0.13110539845758354,1.7468026325614139,0.00010507522960761045,181,0.11049723756906077,1.4889955619961959,True
3,atr_ratio_q1 & dist_ema200_q4 & streak_up_34,107,0.1308411214953271,1.7432814984294411,0.04058335058763107,62,0.0967741935483871,1.304071919619249,True
