size,recipe,n_IS,rate_IS,lift_IS,p_IS,n_OOS,rate_OOS,lift_OOS,valid_OOS
3,bb_pos_q3 & dist_ema200_q4 & htf_trend_-1,42,0.6666666666666666,1.6824731464500917,0.00043924947782716267,40,0.35,0.951388888888889,False
3,dow_4 & htf_trend_-1 & range_20_q1,91,0.6373626373626373,1.6085182828698679,4.499655336046201e-06,108,0.5277777777777778,1.4346340388007055,True
3,bb_pos_q4 & htf_trend_-1 & rsi_14_q3,172,0.6104651162790697,1.5406367474761014,1.900327120032675e-08,106,0.330188679245283,0.8975366876310272,False
3,bb_pos_q3 & dow_4 & pos_in_range_20_q4,51,0.6078431372549019,1.5340196335280247,0.0024728876441063217,0,,,False
3,bb_pos_q4 & htf_trend_-1 & range_20_q1,130,0.6076923076923076,1.5336389834948911,1.428737662893632e-06,112,0.4017857142857143,1.092155612244898,True
3,htf_trend_-1 & pos_in_range_20_q4 & rsi_14_q3,157,0.6050955414012739,1.5270854991664844,1.821386884317269e-07,97,0.35051546391752575,0.9527900507281951,False
3,atr_14_q2 & dow_4 & htf_trend_-1,111,0.6036036036036037,1.5233202812453535,1.4864030649209433e-05,71,0.4507042253521127,1.2251285490722112,True
3,atr_ratio_q2 & dow_4 & htf_trend_-1,122,0.5983606557377049,1.5100886027564349,7.147936029340885e-06,87,0.3563218390804598,0.9685732530560117,False
3,atr_ratio_q2 & htf_trend_-1 & rsi_14_q3,201,0.582089552238806,1.4690250607064235,1.4985832439964275e-07,134,0.373134328358209,1.0142738687514807,True
3,dist_ema50_q2 & dow_4 & htf_trend_-1,81,0.5802469135802469,1.464374775613969,0.0009063742704757765,112,0.35714285714285715,0.9708049886621316,False
3,atr_ratio_q2 & dist_ema50_q2 & dow_4,69,0.5797101449275363,1.463020127347906,0.0028450433807110705,61,0.2459016393442623,0.6684231069476971,False
3,bb_width_q2 & dow_4 & htf_trend_-1,45,0.5777777777777777,1.4581433935900794,0.014649366446632929,90,0.3888888888888889,1.057098765432099,True
3,ema50_slope_q4 & htf_trend_-1 & range_20_q1,71,0.5774647887323944,1.4573535000940936,0.002262209066556708,51,0.29411764705882354,0.7994864612511672,False
3,atr_ratio_q2 & dist_ema200_q4 & htf_trend_-1,85,0.5764705882352941,1.4548444266362557,0.0008265066447627799,54,0.24074074074074073,0.6543944738389182,False
3,atr_ratio_q2 & htf_trend_-1 & range_20_q1,148,0.5743243243243243,1.4494278795431534,1.4986412161343228e-05,121,0.5371900826446281,1.4602190738554375,True
3,htf_trend_-1 & pos_in_range_20_q4 & range_20_q1,118,0.5677966101694916,1.432953823883341,0.00021192204164933851,109,0.3944954128440367,1.0723387214212903,True
3,bb_pos_q4 & dist_ema50_q2 & htf_trend_-1,71,0.5633802816901409,1.4218082927747255,0.005000889705225582,39,0.28205128205128205,0.7666870166870168,False
3,bb_pos_q3 & ema50_slope_q4 & pos_in_range_20_q4,128,0.5625,1.419586717317265,0.00018591392275418638,48,0.2708333333333333,0.736193783068783,False
3,bb_pos_q3 & dist_ema200_q4 & dow_4,104,0.5576923076923077,1.4074534975111346,0.0008997661100475816,32,0.125,0.33978174603174605,False
3,atr_14_q2 & bb_pos_q3 & pos_in_range_20_q4,88,0.5568181818181818,1.4052474575463834,0.0030233866174929815,31,0.1935483870967742,0.5261136712749617,False
3,atr_ratio_q2 & dow_4 & range_20_q1,63,0.5555555555555556,1.4020609553750765,0.013717068278033434,55,0.43636363636363634,1.1861471861471862,True
3,atr_14_q2 & htf_trend_-1 & range_20_q1,166,0.5542168674698795,1.3986824952416426,4.563416874981336e-05,134,0.48507462686567165,1.318556029376925,True
3,atr_14_q2 & bb_width_q2 & range_20_q1,114,0.5526315789473685,1.394681687188892,0.0007664271086238537,49,0.42857142857142855,1.1649659863945578,True
3,atr_14_q2 & dow_4 & range_20_q1,96,0.5520833333333334,1.3932980744039822,0.0023303523250309058,52,0.4230769230769231,1.1500305250305252,True
3,dist_ema50_q4 & htf_trend_-1 & rsi_14_q3,116,0.5517241379310345,1.392391569475938,0.0008252176391590198,70,0.38571428571428573,1.0484693877551021,True
3,atr_14_q2 & ema50_slope_q4 & htf_trend_-1,120,0.55,1.3880403458213257,0.0007290423030351691,62,0.5,1.3591269841269842,True
3,atr_ratio_q2 & dow_4 & range_20_q2,91,0.5494505494505495,1.3866536921291965,0.003608724510047084,61,0.2459016393442623,0.6684231069476971,False
3,dist_ema50_q4 & htf_trend_-1 & range_20_q2,128,0.546875,1.3801537529473409,0.0007592414348727935,62,0.5645161290322581,1.5344982078853049,True
3,atr_14_q2 & htf_trend_-1 & rsi_14_q3,198,0.5454545454545454,1.3765689380046204,2.2842768343111383e-05,129,0.4496124031007752,1.222160698904885,True
3,htf_trend_-1 & range_20_q1 & rsi_14_q3,215,0.5441860465116279,1.3733676148929819,1.3509334946406178e-05,195,0.4358974358974359,1.184879934879935,True
3,atr_ratio_q2 & htf_trend_-1 & range_20_q2,171,0.543859649122807,1.372543882630338,0.00011494238452296054,100,0.26,0.7067460317460318,False
3,htf_trend_-1 & range_20_q1 & trend_20_50_1,142,0.5422535211267606,1.3684904817956733,0.0005510244029629308,143,0.4125874125874126,1.1215173715173716,True
3,bb_pos_q3 & dow_4 & ema50_slope_q4,85,0.5411764705882353,1.3657723188830155,0.007554180688470945,27,0.3333333333333333,0.906084656084656,False
3,dist_ema200_q4 & dow_4 & rsi_14_q3,82,0.5365853658536586,1.3541857032403177,0.012517063118393484,21,0.09523809523809523,0.25888133030990174,False
3,bb_pos_q3 & ema50_slope_q4 & range_20_q1,138,0.5362318840579711,1.3532936177968131,0.0009090148252411327,68,0.4117647058823529,1.119281045751634,True
3,dow_4 & htf_trend_-1 & trend_20_50_1,112,0.5357142857142857,1.3519873498259665,0.0035577236678276895,143,0.45454545454545453,1.2355699855699855,True
3,htf_trend_-1 & rsi_14_q3 & trend_20_50_1,260,0.5346153846153846,1.349214042441708,7.974321853775753e-06,163,0.3558282208588957,0.9672314733664428,False
3,atr_14_q2 & dist_ema200_q4 & htf_trend_-1,58,0.5344827586206896,1.3488793329298148,0.04303793906832877,46,0.5217391304347826,1.4182194616977226,True
3,bb_pos_q3 & htf_trend_-1 & pos_in_range_20_q4,58,0.5344827586206896,1.3488793329298148,0.04303793906832877,29,0.27586206896551724,0.7498631636562672,False
3,atr_14_q2 & bb_pos_q3 & htf_trend_-1,180,0.5333333333333333,1.3459785171600733,0.00023478162104965142,129,0.40310077519379844,1.0957302817767935,True
3,atr_ratio_q2 & bb_width_q2 & range_20_q1,105,0.5333333333333333,1.3459785171600733,0.005024830141807969,52,0.5384615384615384,1.4636752136752138,True
3,atr_14_q2 & dist_ema50_q2 & dow_4,92,0.532608695652174,1.3441497420008885,0.010123868849597343,48,0.2708333333333333,0.736193783068783,False
3,ema50_slope_q4 & htf_trend_-1 & rsi_14_q3,139,0.5323741007194245,1.3435576924889223,0.0012734646162455257,66,0.36363636363636365,0.9884559884559886,False
3,atr_14_q2 & dist_ema50_q4 & range_20_q2,171,0.5321637426900585,1.3430268098855995,0.00040240311346617695,74,0.5135135135135135,1.3958601458601458,True
3,atr_14_q2 & bb_pos_q3 & dow_4,98,0.5306122448979592,1.3391112798276241,0.007212680492773849,43,0.27906976744186046,0.7585825027685493,False
