size,recipe,n_IS,rate_IS,lift_IS,p_IS,n_OOS,rate_OOS,lift_OOS,valid_OOS
3,atr_14_q3 & bb_width_q3 & dow_2,278,0.420863309352518,1.2660812988380945,0.002193325475755878,105,0.34285714285714286,0.9321033210332104,False
3,bb_width_q3 & dist_ema50_q2 & macd_hist_q3,240,0.42083333333333334,1.265991122107408,0.0048486682081447605,78,0.44871794871794873,1.2199001797710285,True
3,atr_14_q3 & dist_ema50_q2 & h_5,214,0.4205607476635514,1.2651711037993898,0.007181554253540626,73,0.2602739726027397,0.7075898498711014,False
3,atr_14_q3 & bb_pos_q2 & trend_50_200_1,621,0.42028985507246375,1.264356178772788,4.9260820435918544e-06,378,0.3306878306878307,0.8990194068607353,False
3,bb_pos_q2 & dow_3 & macd_hist_q3,251,0.41832669322709165,1.2584504073648646,0.004798349459818265,104,0.3269230769230769,0.8887844166903208,False
2,bb_pos_q2 & bb_width_q3,1195,0.4167364016736402,1.2536663400660957,1.3178079549398202e-09,497,0.4305835010060362,1.1705992412036796,True
3,dist_ema50_q2 & dow_3 & macd_hist_q3,284,0.4154929577464789,1.2499256930024332,0.003689399517317121,95,0.35789473684210527,0.9729850456399302,False
3,atr_14_q3 & bb_width_q3 & macd_hist_q3,280,0.4142857142857143,1.2462939476474626,0.004257453981843207,183,0.44808743169398907,1.2181860343193596,True
3,dist_ema50_q2 & h_5 & macd_hist_q3,140,0.4142857142857143,1.2462939476474626,0.04796552740425157,72,0.3055555555555556,0.8306939319393195,False
3,dow_3 & h_5 & trend_50_200_1,295,0.4135593220338983,1.2441087449338784,0.003630667949355363,150,0.38,1.033081180811808,True
3,atr_14_q3 & dow_2 & h_5,187,0.4117647058823529,1.2387100088179648,0.024206001920791406,53,0.20754716981132076,0.5642449349021793,False
3,atr_14_q3 & bb_pos_q2 & macd_hist_q3,275,0.4109090909090909,1.2361360659424987,0.00706588552182872,143,0.3706293706293706,1.0076058627719144,True
2,atr_14_q3 & dow_2,988,0.409919028340081,1.2331576649380693,3.8455211828065144e-07,375,0.2826666666666667,0.7684674046740468,False
3,atr_14_q3 & bb_width_q3 & h_5,264,0.4090909090909091,1.2306664373321339,0.008956496082853321,104,0.5192307692307693,1.4115987794493332,True
3,atr_14_q3 & rsi_14_q3 & trend_50_200_1,609,0.4088669950738916,1.2299928377495766,8.76850983355942e-05,391,0.3938618925831202,1.0707666028066931,True
3,atr_14_q3 & bb_pos_q2 & dist_ema50_q2,433,0.40877598152424943,1.229719042076297,0.0008993384057795575,214,0.3317757009345794,0.9019769286477911,False
3,bb_width_q3 & dist_ema50_q2 & rsi_14_q3,245,0.40816326530612246,1.2278758104901109,0.014448975320292351,97,0.4329896907216495,1.1771407920264771,True
3,dist_ema50_q2 & dow_2 & rsi_14_q3,302,0.40728476821192056,1.2252330314277977,0.007091146897644502,124,0.33064516129032256,0.8989034043566242,False
3,bb_pos_q2 & bb_width_q3 & dist_ema50_q2,474,0.40717299578059074,1.2248967868992593,0.000749305398228923,158,0.41139240506329117,1.1184256621047224,True
3,atr_14_q3 & dist_ema200_q4 & dow_2,267,0.4044943820224719,1.2168387245531211,0.01354005217902558,140,0.37142857142857144,1.009778597785978,True
3,atr_14_q3 & bb_pos_q2 & dow_3,201,0.40298507462686567,1.2122982815510572,0.03605558259078479,110,0.4,1.0874538745387454,True
3,bb_pos_q2 & macd_hist_q3 & rsi_14_q3,313,0.402555910543131,1.2110072290680423,0.009788885728554688,139,0.30935251798561153,0.8410164857044254,False
3,bb_width_q3 & dist_ema50_q2 & sess_london_0,743,0.40107671601615075,1.2065573744802556,9.596658119186861e-05,260,0.4076923076923077,1.1083664490491059,True
3,atr_14_q3 & bb_width_q3 & dow_3,242,0.40082644628099173,1.2058044891032018,0.02875457913054117,151,0.4304635761589404,1.17027320935461,True
3,atr_14_q3 & dist_ema50_q2 & dow_2,268,0.39925373134328357,1.2010732974626215,0.023085656265984758,90,0.16666666666666666,0.4531057810578106,False
2,dist_ema50_q2 & macd_hist_q3,1383,0.3947939262472885,1.1876568848102829,1.184944203231638e-06,546,0.3553113553113553,0.9659617750023655,False
2,dow_3 & h_5,532,0.3890977443609023,1.1705210851316912,0.006565099072511023,221,0.3755656108597285,1.0210256966823061,True
2,h_5 & rsi_14_q3,556,0.38848920863309355,1.1686904296967027,0.005979276514490004,249,0.39759036144578314,1.0809029475836927,True
2,bb_width_q3 & dist_ema50_q2,1082,0.38724584103512016,1.1649500122538108,0.00015750673119326982,392,0.41836734693877553,1.1373879810226675,True
