size,recipe,n_IS,rate_IS,lift_IS,p_IS,n_OOS,rate_OOS,lift_OOS,valid_OOS
3,dist_ema50_q2 & dow_0 & h_3,158,0.43670886075949367,1.4125876953749508,0.0007473615147961145,72,0.2916666666666667,0.9365517241379311,False
3,dist_ema50_q2 & dow_0 & pos_in_range_20_q1,258,0.43410852713178294,1.404176601356877,2.655913251363223e-05,146,0.2602739726027397,0.8357487009919697,False
3,atr_14_q2 & bb_pos_q1 & dow_0,282,0.4326241134751773,1.3993750856227543,1.4117801770154314e-05,83,0.37349397590361444,1.1993020357291233,True
3,atr_14_q2 & dow_0 & trend_20_50_0,636,0.43238993710691825,1.3986176138009665,7.124645652272148e-11,182,0.3076923076923077,0.9880106100795757,False
3,dow_0 & pos_in_range_20_q1 & streak_down_34,192,0.4322916666666667,1.3982997461614661,0.00031454724728704824,81,0.37037037037037035,1.189272030651341,True
3,atr_ratio_q3 & dow_0 & streak_down_34,95,0.43157894736842106,1.3959943692813015,0.014058399091145056,62,0.4032258064516129,1.2947719688542825,True
3,atr_14_q2 & dist_ema200_q2 & dow_0,279,0.43010752688172044,1.3912348815287032,2.2984497992984583e-05,80,0.175,0.5619310344827586,False
3,atr_14_q2 & bb_pos_q1 & h_1,121,0.4297520661157025,1.3900851006348778,0.005648686575819325,58,0.3448275862068966,1.1072532699167659,True
3,dist_ema200_q2 & dist_ema50_q1 & dow_2,238,0.42857142857142855,1.3862661855232434,0.00010665180537263087,135,0.3111111111111111,0.9989885057471264,False
3,atr_14_q2 & bb_width_q1 & streak_down_34,166,0.42771084337349397,1.3834825184840402,0.001349101744004307,74,0.22972972972972974,0.7376700838769804,False
3,atr_ratio_q3 & dist_ema50_q2 & dow_0,192,0.4270833333333333,1.3814527612679544,0.0005662308019840764,131,0.3053435114503817,0.9804685443537773,False
3,atr_14_q2 & dow_0 & range_20_q1,455,0.42637362637362636,1.3791571281615858,1.5028783076963446e-07,88,0.3522727272727273,1.1311598746081506,True
3,dist_ema200_q2 & dist_ema50_q2 & dow_0,362,0.425414364640884,1.3760542799208624,3.637167831635247e-06,135,0.2074074074074074,0.6659923371647509,False
3,dist_ema200_q2 & dow_0 & streak_down_34,66,0.42424242424242425,1.3722634967805845,0.04631132331057327,34,0.3235294117647059,1.0388640973630832,True
3,atr_ratio_q3 & bb_width_q1 & dist_ema200_q2,257,0.42412451361867703,1.3718821005891502,0.00011072850148903417,146,0.19863013698630136,0.6378082191780822,False
3,bb_pos_q1 & dow_0 & streak_down_34,182,0.4230769230769231,1.3684935421190993,0.0012719217171166157,73,0.3698630136986301,1.1876428908833254,True
3,bb_width_q1 & dow_0 & sess_overlap_1,208,0.4230769230769231,1.3684935421190993,0.0005334923929276967,64,0.28125,0.9031034482758621,False
3,bb_width_q1 & dow_0 & h_3,208,0.4230769230769231,1.3684935421190993,0.0005334923929276967,64,0.28125,0.9031034482758621,False
3,bb_width_q1 & sess_overlap_1 & streak_down_34,109,0.42201834862385323,1.3650694548577507,0.012739076957089014,34,0.2647058823529412,0.8499797160243407,False
3,bb_width_q1 & h_3 & streak_down_34,109,0.42201834862385323,1.3650694548577507,0.012739076957089014,34,0.2647058823529412,0.8499797160243407,False
3,atr_ratio_q2 & bb_pos_q1 & h_1,138,0.42028985507246375,1.3594784331459828,0.005662744767181982,57,0.45614035087719296,1.464682395644283,True
3,dist_ema200_q2 & sess_overlap_1 & streak_down_34,81,0.41975308641975306,1.3577421899363455,0.04015931735568877,30,0.36666666666666664,1.1773793103448276,True
3,dist_ema200_q2 & h_3 & streak_down_34,81,0.41975308641975306,1.3577421899363455,0.04015931735568877,30,0.36666666666666664,1.1773793103448276,True
3,atr_14_q2 & dist_ema50_q1 & sess_overlap_1,236,0.4194915254237288,1.356896139219785,0.0004026335548044887,95,0.3894736842105263,1.2506134301270417,True
3,atr_14_q2 & dist_ema50_q1 & h_3,236,0.4194915254237288,1.356896139219785,0.0004026335548044887,95,0.3894736842105263,1.2506134301270417,True
3,atr_14_q2 & dist_ema200_q2 & rsi_14_q2,351,0.4188034188034188,1.3546703750269873,1.7533790661458095e-05,150,0.20666666666666667,0.6636137931034483,False
3,atr_ratio_q3 & dist_ema50_q1 & dow_2,263,0.41825095057034223,1.3528833496234443,0.0002271586511413993,114,0.2894736842105263,0.9295099818511797,False
